Customer_ID,Credit_Score,Risk_Category
11908,460,High
11909,628,High
11910,750,Low
11911,803,Low
11912,687,Medium
11913,743,Medium
11914,507,High
11915,761,Low
11916,541,High
11917,657,Medium
11918,847,Low
11919,633,High
11920,773,Low
11921,835,Low
11922,616,High
11923,452,High
11924,503,High
11925,612,High
11926,525,High
11927,708,Medium
11928,507,High
11929,657,Medium
11930,712,Medium
11931,494,High
11932,557,High
11933,601,High
11934,733,Medium
11935,819,Low
11936,568,High
11937,674,Medium
11938,637,High
11939,694,Medium
11940,470,High
11941,763,Low
11942,516,High
11943,700,Medium
11944,498,High
11945,562,High
11946,601,High
11947,537,High
11948,738,Medium
11949,556,High
11950,746,Medium
11951,557,High
11952,765,Low
11953,825,Low
11954,654,Medium
11955,598,High
11956,720,Medium
11957,616,High
11958,578,High
11959,507,High
11960,549,High
11961,833,Low
11962,782,Low
11963,485,High
11964,566,High
11965,829,Low
11966,799,Low
11967,491,High
11968,597,High
11969,649,High
11970,783,Low
11971,772,Low
11972,554,High
11973,619,High
11974,822,Low
11975,598,High
11976,662,Medium
11977,776,Low
11978,466,High
11979,741,Medium
11980,687,Medium
11981,588,High
11982,743,Medium
11983,687,Medium
11984,489,High
11985,549,High
11986,610,High
11987,711,Medium
11988,765,Low
11989,735,Medium
11990,795,Low
11991,727,Medium
11992,539,High
11993,496,High
11994,811,Low
11995,792,Low
11996,721,Medium
11997,475,High
11998,620,High
11999,817,Low
12000,631,High
12001,708,Medium
12002,657,Medium
12003,745,Medium
12004,761,Low
12005,646,High
12006,529,High
12007,617,High
12008,505,High
12009,761,Low
12010,763,Low
12011,751,Low
12012,474,High
12013,682,Medium
12014,637,High
12015,635,High
12016,515,High
12017,627,High
12018,850,Low
12019,791,Low
12020,582,High
12021,784,Low
12022,728,Medium
12023,548,High
12024,746,Medium
12025,702,Medium
12026,568,High
12027,608,High
12028,513,High
12029,656,Medium
12030,588,High
12031,830,Low
12032,616,High
12033,486,High
12034,825,Low
12035,674,Medium
12036,495,High
12037,708,Medium
12038,684,Medium
12039,713,Medium
12040,666,Medium
12041,791,Low
12042,474,High
12043,504,High
12044,557,High
12045,633,High
12046,603,High
12047,596,High
12048,627,High
12049,602,High
12050,479,High
12051,479,High
12052,802,Low
12053,722,Medium
12054,451,High
12055,563,High
12056,575,High
12057,458,High
12058,580,High
12059,745,Medium
12060,671,Medium
12061,485,High
12062,724,Medium
12063,848,Low
12064,702,Medium
12065,585,High
12066,461,High
12067,614,High
12068,615,High
12069,783,Low
12070,777,Low
12071,802,Low
12072,671,Medium
12073,765,Low
12074,802,Low
12075,546,High
12076,650,Medium
12077,547,High
12078,692,Medium
12079,738,Medium
12080,455,High
12081,616,High
12082,587,High
12083,776,Low
12084,665,Medium
12085,556,High
12086,559,High
12087,626,High
12088,567,High
12089,648,High
12090,677,Medium
12091,703,Medium
12092,686,Medium
12093,562,High
12094,590,High
12095,507,High
12096,850,Low
12097,476,High
12098,513,High
12099,617,High
12100,756,Low
12101,574,High
12102,764,Low
12103,780,Low
12104,598,High
12105,660,Medium
12106,586,High
12107,686,Medium
12108,575,High
12109,636,High
12110,817,Low
12111,588,High
12112,754,Low
12113,769,Low
12114,755,Low
12115,662,Medium
12116,641,High
12117,502,High
12118,751,Low
12119,739,Medium
12120,812,Low
12121,792,Low
12122,654,Medium
12123,777,Low
12124,455,High
12125,562,High
12126,825,Low
12127,555,High
12128,565,High
12129,766,Low
12130,828,Low
12131,720,Medium
12132,732,Medium
12133,571,High
12134,594,High
12135,686,Medium
12136,688,Medium
12137,684,Medium
12138,772,Low
12139,570,High
12140,575,High
12141,485,High
12142,747,Medium
12143,499,High
12144,480,High
12145,551,High
12146,699,Medium
12147,555,High
12148,533,High
12149,741,Medium
12150,600,High
12151,657,Medium
12152,702,Medium
12153,707,Medium
12154,620,High
12155,530,High
12156,543,High
12157,485,High
12158,504,High
12159,628,High
12160,693,Medium
12161,701,Medium
12162,819,Low
12163,664,Medium
12164,532,High
12165,764,Low
12166,613,High
12167,574,High
12168,550,High
12169,758,Low
12170,615,High
12171,733,Medium
12172,556,High
12173,714,Medium
12174,607,High
12175,675,Medium
12176,750,Low
12177,678,Medium
12178,668,Medium
12179,699,Medium
12180,584,High
12181,590,High
12182,640,High
12183,733,Medium
12184,574,High
12185,832,Low
12186,503,High
12187,515,High
12188,515,High
12189,817,Low
12190,793,Low
12191,657,Medium
12192,746,Medium
12193,508,High
12194,676,Medium
12195,539,High
12196,832,Low
12197,542,High
12198,637,High
12199,775,Low
12200,516,High
12201,487,High
12202,551,High
12203,836,Low
12204,544,High
12205,849,Low
12206,639,High
12207,787,Low
12208,564,High
12209,799,Low
12210,607,High
12211,671,Medium
12212,469,High
12213,570,High
12214,764,Low
12215,567,High
12216,458,High
12217,824,Low
12218,689,Medium
12219,812,Low
12220,837,Low
12221,477,High
12222,657,Medium
12223,784,Low
12224,501,High
12225,463,High
12226,850,Low
12227,520,High
12228,762,Low
12229,849,Low
12230,507,High
12231,654,Medium
12232,787,Low
12233,641,High
12234,611,High
12235,648,High
12236,524,High
12237,665,Medium
12238,701,Medium
12239,617,High
12240,727,Medium
12241,670,Medium
12242,615,High
12243,756,Low
12244,749,Medium
12245,678,Medium
12246,499,High
12247,804,Low
12248,784,Low
12249,673,Medium
12250,677,Medium
12251,602,High
12252,690,Medium
12253,753,Low
12254,655,Medium
12255,709,Medium
12256,456,High
12257,511,High
12258,505,High
12259,794,Low
12260,729,Medium
12261,673,Medium
12262,749,Medium
12263,593,High
12264,547,High
12265,687,Medium
12266,711,Medium
12267,608,High
12268,566,High
12269,558,High
12270,781,Low
12271,847,Low
12272,751,Low
12273,612,High
12274,529,High
12275,589,High
12276,706,Medium
12277,733,Medium
12278,595,High
12279,810,Low
12280,470,High
12281,488,High
12282,717,Medium
12283,508,High
12284,578,High
12285,640,High
12286,455,High
12287,826,Low
12288,700,Medium
12289,516,High
12290,623,High
12291,838,Low
12292,737,Medium
12293,795,Low
12294,539,High
12295,835,Low
12296,717,Medium
12297,508,High
12298,766,Low
12299,542,High
12300,644,High
12301,832,Low
12302,716,Medium
12303,738,Medium
12304,658,Medium
12305,496,High
12306,455,High
12307,635,High
12308,525,High
12309,650,Medium
12310,787,Low
12311,734,Medium
12312,820,Low
12313,690,Medium
12314,777,Low
12315,578,High
12316,800,Low
12317,505,High
12318,777,Low
12319,463,High
12320,672,Medium
12321,807,Low
12322,478,High
12323,514,High
12324,822,Low
12325,477,High
12326,594,High
12327,574,High
12328,824,Low
12329,778,Low
12330,600,High
12331,833,Low
12332,453,High
12333,500,High
12334,773,Low
12335,661,Medium
12336,561,High
12337,674,Medium
12338,644,High
12339,725,Medium
12340,575,High
12341,472,High
12342,723,Medium
12343,799,Low
12344,811,Low
12345,739,Medium
12346,617,High
12347,780,Low
12348,455,High
12349,556,High
12350,686,Medium
12351,631,High
12352,748,Medium
12353,650,Medium
12354,537,High
12355,632,High
12356,642,High
12357,786,Low
12358,668,Medium
12359,693,Medium
12360,670,Medium
12361,830,Low
12362,673,Medium
12363,757,Low
12364,540,High
12365,611,High
12366,766,Low
12367,841,Low
12368,504,High
12369,793,Low
12370,631,High
12371,769,Low
12372,758,Low
12373,538,High
12374,506,High
12375,655,Medium
12376,532,High
12377,660,Medium
12378,730,Medium
12379,469,High
12380,511,High
12381,666,Medium
12382,453,High
12383,512,High
12384,738,Medium
12385,754,Low
12386,577,High
12387,497,High
12388,531,High
12389,473,High
12390,648,High
12391,655,Medium
12392,815,Low
12393,549,High
12394,565,High
12395,822,Low
12396,501,High
12397,731,Medium
12398,658,Medium
12399,456,High
12400,606,High
12401,572,High
12402,701,Medium
12403,839,Low
12404,723,Medium
12405,663,Medium
12406,683,Medium
12407,540,High
12408,813,Low
12409,785,Low
12410,694,Medium
12411,455,High
12412,725,Medium
12413,664,Medium
12414,608,High
12415,721,Medium
12416,736,Medium
12417,678,Medium
12418,786,Low
12419,570,High
12420,848,Low
12421,517,High
12422,495,High
12423,483,High
12424,763,Low
12425,482,High
12426,472,High
12427,709,Medium
12428,491,High
12429,570,High
12430,779,Low
12431,503,High
12432,655,Medium
12433,775,Low
12434,531,High
12435,671,Medium
12436,725,Medium
12437,604,High
12438,643,High
12439,737,Medium
12440,567,High
12441,719,Medium
12442,804,Low
12443,830,Low
12444,634,High
12445,528,High
12446,603,High
12447,586,High
12448,704,Medium
12449,692,Medium
12450,565,High
12451,671,Medium
12452,755,Low
12453,820,Low
12454,659,Medium
12455,611,High
12456,638,High
12457,714,Medium
12458,660,Medium
12459,605,High
12460,495,High
12461,465,High
12462,692,Medium
12463,672,Medium
12464,509,High
12465,578,High
12466,560,High
12467,672,Medium
12468,760,Low
12469,808,Low
12470,830,Low
12471,825,Low
12472,614,High
12473,486,High
12474,785,Low
12475,817,Low
12476,475,High
12477,699,Medium
12478,472,High
12479,499,High
12480,672,Medium
12481,803,Low
12482,776,Low
12483,481,High
12484,545,High
12485,829,Low
12486,645,High
12487,740,Medium
12488,541,High
12489,829,Low
12490,648,High
12491,665,Medium
12492,830,Low
12493,588,High
12494,657,Medium
12495,465,High
12496,602,High
12497,832,Low
12498,571,High
12499,751,Low
12500,710,Medium
12501,526,High
12502,810,Low
12503,812,Low
12504,611,High
12505,727,Medium
12506,498,High
12507,616,High
12508,756,Low
12509,645,High
12510,637,High
12511,766,Low
12512,649,High
12513,618,High
12514,667,Medium
12515,740,Medium
12516,512,High
12517,538,High
12518,781,Low
12519,705,Medium
12520,493,High
12521,845,Low
12522,555,High
12523,751,Low
12524,577,High
12525,708,Medium
12526,540,High
12527,532,High
12528,771,Low
12529,607,High
12530,613,High
12531,776,Low
12532,484,High
12533,524,High
12534,710,Medium
12535,650,Medium
12536,523,High
12537,837,Low
12538,709,Medium
12539,551,High
12540,559,High
12541,714,Medium
12542,825,Low
12543,747,Medium
12544,714,Medium
12545,519,High
12546,453,High
12547,785,Low
12548,560,High
12549,815,Low
12550,819,Low
12551,646,High
12552,469,High
12553,768,Low
12554,464,High
12555,492,High
12556,665,Medium
12557,581,High
12558,527,High
12559,461,High
12560,464,High
12561,786,Low
12562,845,Low
12563,724,Medium
12564,558,High
12565,676,Medium
12566,835,Low
12567,845,Low
12568,616,High
12569,757,Low
12570,789,Low
12571,827,Low
12572,451,High
12573,679,Medium
12574,650,Medium
12575,490,High
12576,817,Low
12577,537,High
12578,805,Low
12579,749,Medium
12580,755,Low
12581,587,High
12582,472,High
12583,613,High
12584,626,High
12585,501,High
12586,799,Low
12587,596,High
12588,785,Low
12589,487,High
12590,505,High
12591,780,Low
12592,724,Medium
12593,674,Medium
12594,670,Medium
12595,755,Low
12596,797,Low
12597,803,Low
12598,626,High
12599,701,Medium
12600,600,High
12601,760,Low
12602,718,Medium
12603,596,High
12604,830,Low
12605,667,Medium
12606,487,High
12607,548,High
12608,695,Medium
12609,625,High
12610,493,High
12611,732,Medium
12612,684,Medium
12613,452,High
12614,706,Medium
12615,495,High
12616,734,Medium
12617,662,Medium
12618,693,Medium
12619,656,Medium
12620,734,Medium
12621,553,High
12622,460,High
12623,612,High
12624,848,Low
12625,629,High
12626,598,High
12627,735,Medium
12628,502,High
12629,601,High
12630,682,Medium
12631,649,High
12632,520,High
12633,562,High
12634,763,Low
12635,771,Low
12636,595,High
12637,472,High
12638,743,Medium
12639,687,Medium
12640,751,Low
12641,576,High
12642,619,High
12643,651,Medium
12644,755,Low
12645,655,Medium
12646,753,Low
12647,541,High
12648,632,High
12649,551,High
12650,489,High
12651,482,High
12652,793,Low
12653,749,Medium
12654,685,Medium
12655,763,Low
12656,753,Low
12657,605,High
12658,680,Medium
12659,748,Medium
12660,734,Medium
12661,507,High
12662,669,Medium
12663,816,Low
12664,533,High
12665,808,Low
12666,833,Low
12667,648,High
12668,687,Medium
12669,627,High
12670,727,Medium
12671,709,Medium
12672,831,Low
12673,739,Medium
12674,683,Medium
12675,756,Low
12676,807,Low
12677,568,High
12678,494,High
12679,527,High
12680,474,High
12681,721,Medium
12682,559,High
12683,497,High
12684,623,High
12685,534,High
12686,530,High
12687,565,High
12688,738,Medium
12689,731,Medium
12690,635,High
12691,737,Medium
12692,501,High
12693,688,Medium
12694,579,High
12695,627,High
12696,572,High
12697,794,Low
12698,726,Medium
12699,725,Medium
12700,556,High
12701,649,High
12702,839,Low
12703,642,High
12704,483,High
12705,472,High
12706,815,Low
12707,593,High
12708,608,High
12709,697,Medium
12710,455,High
12711,805,Low
12712,674,Medium
12713,475,High
12714,487,High
12715,491,High
12716,749,Medium
12717,722,Medium
12718,730,Medium
12719,751,Low
12720,501,High
12721,708,Medium
12722,789,Low
12723,822,Low
12724,546,High
12725,450,High
12726,477,High
12727,575,High
12728,577,High
12729,459,High
12730,464,High
12731,454,High
12732,758,Low
12733,789,Low
12734,533,High
12735,682,Medium
12736,676,Medium
12737,719,Medium
12738,730,Medium
12739,812,Low
12740,803,Low
12741,499,High
12742,514,High
12743,451,High
12744,780,Low
12745,690,Medium
12746,637,High
12747,723,Medium
12748,704,Medium
12749,538,High
12750,663,Medium
12751,794,Low
12752,731,Medium
12753,586,High
12754,780,Low
12755,605,High
12756,670,Medium
12757,716,Medium
12758,682,Medium
12759,701,Medium
12760,741,Medium
12761,557,High
12762,643,High
12763,542,High
12764,512,High
12765,815,Low
12766,591,High
12767,741,Medium
12768,698,Medium
12769,785,Low
12770,696,Medium
12771,614,High
12772,456,High
12773,541,High
12774,522,High
12775,758,Low
12776,594,High
12777,752,Low
12778,608,High
12779,533,High
12780,654,Medium
12781,725,Medium
12782,759,Low
12783,712,Medium
12784,678,Medium
12785,603,High
12786,652,Medium
12787,830,Low
12788,524,High
12789,747,Medium
12790,610,High
12791,777,Low
12792,530,High
12793,649,High
12794,547,High
12795,691,Medium
12796,662,Medium
12797,756,Low
12798,550,High
12799,462,High
12800,793,Low
12801,626,High
12802,518,High
12803,760,Low
12804,550,High
12805,585,High
12806,543,High
12807,796,Low
12808,625,High
12809,661,Medium
12810,522,High
12811,609,High
12812,582,High
12813,780,Low
12814,600,High
12815,736,Medium
12816,521,High
12817,605,High
12818,717,Medium
12819,493,High
12820,829,Low
12821,688,Medium
12822,687,Medium
12823,782,Low
12824,535,High
12825,792,Low
12826,686,Medium
12827,646,High
12828,711,Medium
12829,691,Medium
12830,777,Low
12831,671,Medium
12832,718,Medium
12833,840,Low
12834,673,Medium
12835,619,High
12836,842,Low
12837,794,Low
12838,609,High
12839,470,High
12840,706,Medium
12841,717,Medium
12842,684,Medium
12843,489,High
12844,744,Medium
12845,593,High
12846,539,High
12847,552,High
12848,594,High
12849,563,High
12850,727,Medium
12851,757,Low
12852,456,High
12853,669,Medium
12854,607,High
12855,809,Low
12856,526,High
12857,760,Low
12858,794,Low
12859,782,Low
12860,621,High
12861,729,Medium
12862,545,High
12863,532,High
12864,532,High
12865,605,High
12866,804,Low
12867,553,High
12868,468,High
12869,849,Low
12870,652,Medium
12871,738,Medium
12872,467,High
12873,749,Medium
12874,464,High
12875,556,High
12876,473,High
12877,754,Low
12878,709,Medium
12879,713,Medium
12880,631,High
12881,748,Medium
12882,645,High
12883,484,High
12884,826,Low
12885,793,Low
12886,756,Low
12887,485,High
12888,534,High
12889,564,High
12890,551,High
12891,614,High
12892,685,Medium
12893,601,High
12894,766,Low
12895,557,High
12896,534,High
12897,570,High
12898,661,Medium
12899,645,High
12900,749,Medium
12901,618,High
12902,803,Low
12903,568,High
12904,753,Low
12905,643,High
12906,498,High
12907,844,Low
12908,571,High
12909,820,Low
12910,620,High
12911,579,High
12912,676,Medium
12913,781,Low
12914,468,High
12915,779,Low
12916,846,Low
12917,661,Medium
12918,676,Medium
12919,657,Medium
12920,764,Low
12921,806,Low
12922,682,Medium
12923,536,High
12924,606,High
12925,556,High
12926,842,Low
12927,639,High
12928,803,Low
12929,778,Low
12930,743,Medium
12931,658,Medium
12932,591,High
12933,808,Low
12934,661,Medium
12935,620,High
12936,470,High
12937,707,Medium
12938,459,High
12939,625,High
12940,593,High
12941,592,High
12942,486,High
12943,808,Low
12944,491,High
12945,494,High
12946,557,High
12947,665,Medium
12948,744,Medium
12949,732,Medium
12950,700,Medium
12951,459,High
12952,772,Low
12953,555,High
12954,773,Low
12955,509,High
12956,566,High
12957,846,Low
12958,817,Low
12959,488,High
12960,482,High
12961,780,Low
12962,739,Medium
12963,584,High
12964,650,Medium
12965,681,Medium
12966,788,Low
12967,835,Low
12968,631,High
12969,706,Medium
12970,527,High
12971,457,High
12972,801,Low
12973,552,High
12974,656,Medium
12975,627,High
12976,555,High
12977,750,Low
12978,458,High
12979,834,Low
12980,805,Low
12981,745,Medium
12982,455,High
12983,666,Medium
12984,546,High
12985,817,Low
12986,804,Low
12987,617,High
12988,805,Low
12989,618,High
12990,826,Low
12991,536,High
12992,588,High
12993,460,High
12994,722,Medium
12995,841,Low
12996,776,Low
12997,611,High
12998,842,Low
12999,456,High
13000,655,Medium
13001,571,High
13002,500,High
13003,847,Low
13004,762,Low
13005,762,Low
13006,818,Low
13007,839,Low
13008,616,High
13009,450,High
13010,791,Low
13011,545,High
13012,568,High
13013,810,Low
13014,562,High
13015,846,Low
13016,628,High
13017,685,Medium
13018,737,Medium
13019,523,High
13020,635,High
13021,525,High
13022,484,High
13023,614,High
13024,621,High
13025,541,High
13026,609,High
13027,523,High
13028,737,Medium
13029,742,Medium
13030,489,High
13031,553,High
13032,826,Low
13033,584,High
13034,451,High
13035,752,Low
13036,663,Medium
13037,536,High
13038,569,High
13039,625,High
13040,484,High
13041,694,Medium
13042,842,Low
13043,660,Medium
13044,484,High
13045,599,High
13046,743,Medium
13047,805,Low
13048,608,High
13049,549,High
